Order Number,Purchase Confirmation Date
201712052758963 ,20171211
201712112821260 ,20171211
201707250127107 ,20170802
201707270219472 ,20170727
201707280270810 ,20170804
201707159720013 ,20170719
201707240082765 ,20170724
201707109480582 ,20170710
201707310363088 ,20170731
201707270198987 ,20170727
201707028981468 ,20170702
201707270234103 ,20170801
201707119489103 ,20170711
201707230045364 ,20170725
201707049080640 ,20170704
201707109434640 ,20170711
201707049127293 ,20170704
201707099392315 ,20170711
201707119500313 ,20170711
201707129568692 ,20170712
201707079295759 ,20170711
201707079289865 ,20170714
201707159734446 ,20170728
201707219977038 ,20170802
201707280272219 ,20170728
201707280246471 ,20170728
201707039069350 ,20170703
201707049118039 ,20170704
201707159724920 ,20170715
201707109438476 ,20170710
201707049115031 ,20170704
201707199893536 ,20170719
201707059168234 ,20170712
201707149659291 ,20170714
201707199876937 ,20170720
201707028969258 ,20170712
201707270211939 ,20170727
201707280281816 ,20170728
201707230054882 ,20170723
201707119488388 ,20170711
201707209929396 ,20170727
201707310366352 ,20170731
201707290292265 ,20170729
201707099413894 ,20170713
201707250149205 ,20170801
201706298815144 ,20170711
201707250114792 ,20170725
201707209922376 ,20170720
201707280269100 ,20170728
201707028982050 ,20170708
201707049115509 ,20170704
201706248577200 ,20170705
201707189853605 ,20170718
201707039068835 ,20170703
201707220023539 ,20170802
201708241093694 ,20170831
201708301211458 ,20170830
201708120784410 ,20170822
201708301232263 ,20170830
201708221050530 ,20170830
201708090709977 ,20170809
201708140846884 ,20170814
201708170919112 ,20170817
201708301221935 ,20170830
201708090681240 ,20170809
201708140833524 ,20170814
201708030484406 ,20170803
201708110753898 ,20170811
201708070640806 ,20170808
201708170921704 ,20170817
201708090704446 ,20170809
201708150861303 ,20170815
201708231061633 ,20170828
201708311242041 ,20170831
201708020440722 ,20170803
201708130808269 ,20170822
201708100720056 ,20170810
201708271159561 ,20170827
201708020443349 ,20170802
201708170924994 ,20170817
201708020461491 ,20170802
201708080672418 ,20170808
201708301211195 ,20170904
201708030495304 ,20170803
201708180935176 ,20170824
201708190967742 ,20170819
201708170918699 ,20170823
201708040531856 ,20170804
201708010412963 ,20170801
201708271154932 ,20170827
201708110762671 ,20170905
201708030514073 ,20170803
201708140834338 ,20170814
201708120790419 ,20170819
201708170917798 ,20170817
201708010402453 ,20170801
201708301220716 ,20170830
201708050576581 ,20170805
201708070647672 ,20170807
201708130814051 ,20170813
201708301212551 ,20170830
201708130817806 ,20170813
201708070614435 ,20170807
201708160885287 ,20170816
201708221045264 ,20170822
201708040537955 ,20170810
201707280255831 ,20170810
201709031307933 ,20170908
201709051364861 ,20170913
201709111507055 ,20170911
201709141560459 ,20170914
201709071410845 ,20170909
201709051379467 ,20170913
201709271788273 ,20171001
201709081425451 ,20170908
201709031301072 ,20170903
201708311239963 ,20170905
201709251750625 ,20170928
201709251743565 ,20170930
201709231722912 ,20170923
201709091465490 ,20170914
201709181639409 ,20170926
201709121518178 ,20170915
201708311254962 ,20170908
201709151578212 ,20170915
201709101486676 ,20170913
201709191653253 ,20170919
201709191646148 ,20171012
201709181632634 ,20170918
201708291207829 ,20170907
201709281801211 ,20170929
201709261767007 ,20170928
201709211681351 ,20170925
201709161595166 ,20170916
201709231716981 ,20170923
201709091466885 ,20170909
201709171612793 ,20170917
201709111497940 ,20170911
201709181626740 ,20170927
201709181629087 ,20170918
201709241727823 ,20170924
201709241730256 ,20170929
201709051371618 ,20170913
201709011271034 ,20170901
201709081438881 ,20170914
201709141573579 ,20170926
201709151576313 ,20170915
201709211692134 ,20170927
201709041322229 ,20170911
201709191650885 ,20170919
201709221704350 ,20170922
201709231721249 ,20170923
201709291822190 ,20171005
201709171612333 ,20170920
201709071420929 ,20170914
201709221709152 ,20170923
201709041325749 ,20170908
201709201670005 ,20170920
201709031308632 ,20170903
201710112005068 ,20171017
201710142054185 ,20171018
201710202143010 ,20171026
201710112007655 ,20171018
201710011851992 ,20171010
201710302257887 ,20171108
201710262215504 ,20171101
201710172100407 ,20171019
201710182111619 ,20171025
201710041900983 ,20171011
201710242188991 ,20171103
201710272235423 ,20171102
201710101994654 ,20171010
201710312272871 ,20171103
201710252199731 ,20171025
201710132031414 ,20171018
201710081954382 ,20171008
201710021857356 ,20171002
201710302267668 ,20171030
201710202136311 ,20171027
201710242184013 ,20171025
201710242190740 ,20171027
201710252206566 ,20171103
201710061921772 ,20171006
201710051905480 ,20171005
201710252202748 ,20171031
201710112011034 ,20171016
201710302259333 ,20171109
201709291825323 ,20171004
201710031872947 ,20171003
201710122014936 ,20171019
201710262214993 ,20171026
201710021867843 ,20171010
201710172089544 ,20171017
201710051911161 ,20171009
201710192125903 ,20171019
201710152061657 ,20171015
201710101986897 ,20171018
201710252198867 ,20171026
201710222160843 ,20171022
201710021871103 ,20171002
201710252206765 ,20171104
201710182114981 ,20171025
201710212153038 ,20171021
201710071943174 ,20171010
201710081947312 ,20171008
201710101991895 ,20171010
201710041887282 ,20171004
201710302263235 ,20171030
201710152066586 ,20171015
201711112443907 ,20171115
201711122455610 ,20171116
201711022317200 ,20171102
201711122462302 ,20171129
201711282663275 ,20171207
201711082393738 ,20171116
201711202566749 ,20171129
201711012287735 ,20171108
201711272649377 ,20171129
201711252623727 ,20171125
201711062373895 ,20171109
201711032333485 ,20171109
201711022306251 ,20171108
201711022302712 ,20171102
201711132468942 ,20171117
201711052349794 ,20171105
201711032323186 ,20171108
201711102428212 ,20171110
201711292673211 ,20171129
201711122457877 ,20171112
201711152506053 ,20171115
201711072376543 ,20171107
201711062370118 ,20171106
201711272655356 ,20171206
201711222590388 ,20171122
201711292681020 ,20171203
201711082392214 ,20171111
201711042343765 ,20171104
201711222588720 ,20171127
201711092414870 ,20171112
201711082394988 ,20171115
201711222592342 ,20171129
201711072377103 ,20171114
201711122457132 ,20171116
201711052350091 ,20171111
201711232603841 ,20171124
201711272652620 ,20171127
201711202561612 ,20171123
201711302690986 ,20171130
201711052354024 ,20171105
201711102420694 ,20171114
201711242621004 ,20171127
201711112443701 ,20171118
201711012286997 ,20171102
201711152503837 ,20171121
201711092408880 ,20171122
201711132467719 ,20171123
201711262635186 ,20171126
201711282665972 ,20171128
201711232608421 ,20171130
201711102430132 ,20171113
201711152499889 ,20171122
201711012295571 ,20171101
201712102813899 ,20171210
201712122844061 ,20171212
201712052754699 ,20171209
201712052756545 ,20171212
201712102816816 ,20171210
201712042739419 ,20171204
201712022717326 ,20171202
201712082797145 ,20171208
201712122845640 ,20171212
201712032728407 ,20171208
201712042736589 ,20171209
201712012700768 ,20171205
201712012707519 ,20171209
201712042738341 ,20171212
201712092808225 ,20171209
201712032725232 ,20171203
201712012700630 ,20171201
201712022714151 ,20171202
201712072785471 ,20171207
201712042734690 ,20171204
201712092807900 ,20171209
201712012707272 ,20171201
201712102811253 ,20171210
201712022714199 ,20171206
201712012706522 ,20171201
201712012701040 ,20171212
201712092802127 ,20171209
201712042731096 ,20171205
201712052751084 ,20171209
201712042740055 ,20171209
201712032726703 ,20171203
201712102812057 ,20171210
201712022714172 ,20171202
201712092800570 ,20171209
201711302692807 ,20171205
201712032728148 ,20171209
201712122845999 ,20171212
201712092809809 ,20171209
201712022711672 ,20171203
201712042736392 ,20171212
201712062761964 ,20171206
201712062762149 ,20171210
201712082788404 ,20171208
201712072781935 ,20171207
201712032725229 ,20171208
201712042741657 ,20171204
201712112838295 ,20171211
201712052753457 ,20171209
201712082798205 ,20171208
201712082795350 ,20171208
201712072785726 ,20171209
201712052749358 ,20171205
201712072774637 ,20171207
201707260190369 ,20170726
201707310377797 ,20170803
201707139615559 ,20170719
201707129589107 ,20170712
201707199885721 ,20170719
201707250113870 ,20170725
201707179805722 ,20170717
201707270208651 ,20170727
201707230036341 ,20170723
201707049132705 ,20170706
201707079312948 ,20170707
201707139639766 ,20170720
201707250146915 ,20170802
201707119527210 ,20170711
201707129600569 ,20170712
201707139638867 ,20170713
201707119530504 ,20170716
201707270209786 ,20170729
201707018896746 ,20170701
201707310394721 ,20170807
201707159705828 ,20170726
201707018932339 ,20170714
201707250124568 ,20170728
201707240077327 ,20170724
201707049112560 ,20170704
201707109474694 ,20170710
201707129588216 ,20170712
201707109436606 ,20170710
201707018889739 ,20170701
201707039014497 ,20170703
201707109424172 ,20170714
201707230041822 ,20170723
201707119543463 ,20170713
201707220008377 ,20170728
201707089356402 ,20170708
201707310377496 ,20170731
201707280264604 ,20170728
201707260151740 ,20170726
201707028947208 ,20170710
201707129587370 ,20170715
201707310389157 ,20170801
201707240081707 ,20170801
201707139637760 ,20170717
201707028966255 ,20170702
201707149697964 ,20170718
201707039009945 ,20170703
201707220009540 ,20170726
201707069216673 ,20170706
201707139628850 ,20170718
201707119486976 ,20170721
201707129587639 ,20170712
201707129556642 ,20170712
201707189847648 ,20170718
201707220004039 ,20170722
201708231065504 ,20170906
201708040525872 ,20170804
201708130818318 ,20170813
201708291188591 ,20170829
201708200983461 ,20170820
201708120794627 ,20170812
201708221041618 ,20170822
201708251114106 ,20170825
201708241085638 ,20170824
201708180948012 ,20170818
201708030495995 ,20170810
201708090696063 ,20170809
201708020476593 ,20170802
201708050577359 ,20170805
201708010399222 ,20170805
201708010406023 ,20170801
201708301220066 ,20170830
201708140856225 ,20170824
201708130820206 ,20170813
201708140854431 ,20170814
201708070642982 ,20170807
201708180952472 ,20170818
201708140834231 ,20170814
201708211001253 ,20170825
201708010437830 ,20170808
201708291189250 ,20170829
201708140847713 ,20170822
201708200981724 ,20170820
201708020440599 ,20170807
201708010412731 ,20170808
201708281169482 ,20170828
201708030493535 ,20170803
201708231070169 ,20170906
201708150880043 ,20170815
201708301216868 ,20170907
201708180930614 ,20170818
201708070613607 ,20170807
201708140853328 ,20170814
201708110763140 ,20170817
201708020469449 ,20170802
201708030497392 ,20170803
201708040522492 ,20170804
201708150861432 ,20170822
201708221042030 ,20170822
201708200987888 ,20170820
201708060593887 ,20170806
201708050562569 ,20170805
201708311236625 ,20170831
201708020453279 ,20170802
201708070642892 ,20170810
201709211685502 ,20170927
201709071420313 ,20170915
201709121516416 ,20170919
201709111512904 ,20170911
201709121523825 ,20170912
201709101491309 ,20170920
201709281802901 ,20171005
201709101486031 ,20170910
201709161608629 ,20170926
201709181626476 ,20170923
201709141572355 ,20170921
201709031298727 ,20170909
201709131552190 ,20170920
201709201675734 ,20170920
201709101490157 ,20170916
201709221705055 ,20170930
201709241730367 ,20170924
201709251751934 ,20170927
201709161607565 ,20170923
201709161597890 ,20170916
201709091476345 ,20170916
201709191658834 ,20170920
201709141573190 ,20170921
201709111505334 ,20170911
201709101487338 ,20170916
201709051350884 ,20170925
201709011263843 ,20170909
201709171618587 ,20170926
201709241733767 ,20170928
201709011267933 ,20170901
201709261761285 ,20170926
201709041337834 ,20170904
201709181638995 ,20170918
201709141570861 ,20170916
201709201676018 ,20170920
201709261768872 ,20170926
201709181629298 ,20170926
201709181637327 ,20170926
201709041322122 ,20170912
201709191661133 ,20170927
201709081425986 ,20170914
201709041318969 ,20170907
201709111502671 ,20170914
201709201675589 ,20170922
201709141557583 ,20170920
201709041319243 ,20170908
201709011265998 ,20170901
201709141557454 ,20170914
201710122024459 ,20171025
201710122018608 ,20171018
201710232181961 ,20171101
201710142048504 ,20171019
201710081955516 ,20171011
201710182110622 ,20171025
201710182115591 ,20171026
201710182102598 ,20171018
201710232175161 ,20171028
201710081958215 ,20171017
201710112005090 ,20171017
201710202145708 ,20171020
201710061921135 ,20171006
201710242187394 ,20171025
201710192126308 ,20171024
201710101995438 ,20171010
201710041890584 ,20171004
201710021865470 ,20171002
201710112007363 ,20171011
201710282242132 ,20171028
201710101984436 ,20171013
201710202141644 ,20171103
201710312281861 ,20171031
201710122017728 ,20171019
201710262217970 ,20171101
201710112012141 ,20171011
201710132038901 ,20171017
201710071941340 ,20171007
201710031875299 ,20171010
201710282238634 ,20171030
201710132035664 ,20171013
201710302266691 ,20171104
201707220009011 ,20170725
201707199873226 ,20170726
201706308853004 ,20170702
